user,movie,prediction
1463,589,4.50687646866
400,589,
543,589,
5053,589,4.00421142578
533,589,
264,589,
1724,589,3.91800832748
509,589,
2129,589,3.94700407982
10,589,
1755,589,3.63132572174
1343,589,4.32663011551
6001,589,3.8051006794
1611,589,4.33623552322
5172,589,3.2613492012
216,589,
261,589,
418,589,
1447,589,4.13501405716
82,589,
181,589,
249,589,
510,589,
394,589,
576,589,
80,589,
240,589,
289,589,
73,589,
245,589,
427,589,
113,589,
237,589,
2648,589,3.63643217087
5733,589,4.02996826172
3259,589,4.10130405426
1912,589,3.01977539062
351,589,
480,589,
2820,589,2.90654230118
95,589,
477,589,
482,589,
2669,589,3.14696907997
4063,589,4.04387807846
29,589,
526,589,
528,589,
558,589,
5475,589,3.89838409424
323,589,
550,589,
1079,589,3.45942783356
5723,589,3.45552968979
338,589,
352,589,
195,589,
256,589,
678,589,4.06740856171
595,589,
752,589,2.74040007591
5458,589,3.64309644699
32,589,
371,589,
621,589,
457,589,
151,589,
953,589,4.60355949402
272,589,
376,589,
515,589,
1383,589,3.44613552094
5484,589,4.34256267548
378,589,
303,589,
426,589,
1842,589,4.3732843399
4802,589,4.13899612427
170,589,
4657,589,3.26964950562
536,589,
611,589,
612,589,
105,589,
58,589,
4328,589,3.70079731941
33,589,
204,589,
575,589,
508,589,
541,589,
260,589,
147,589,
198,589,
2946,589,3.41887354851
5394,589,3.78946805
5902,589,2.99285912514
349,589,
424,589,
123,589,
342,589,
373,589,
454,589,
1448,589,3.96391654015
1958,589,3.86827850342
199,589,
284,589,
248,589,
42,589,
337,589,
566,589,
2,589,
131,589,
149,589,
3274,589,3.99698495865
529,589,
3732,589,3.40678811073
118,589,
573,589,
281,589,
571,589,
30,589,
302,589,
557,589,
186,589,
2008,589,3.73958945274
616,589,
632,589,
5371,589,3.80868077278
174,589,
5019,589,3.1744146347
2282,589,4.11288452148
252,589,
551,589,
18,589,
475,589,
755,589,4.27188491821
934,589,3.64209604263
3368,589,4.21324682236
134,589,
617,589,
36,589,
187,589,
208,589,
2376,589,3.31410622597
881,814,
1088,848,3.43100476265
4169,848,3.32535433769
1415,848,2.91088294983
1889,848,2.87233924866
4305,848,3.6990711689
5333,848,3.64271187782
319,848,
225,848,
3940,848,3.18062067032
1266,848,3.38231468201
699,848,3.2110209465
1137,848,3.3182580471
1701,848,3.51573491096
430,848,
3412,848,3.8184864521
3163,848,3.61791825294
531,848,
3420,848,3.27070689201
1211,848,2.66615176201
229,848,
1340,848,2.01656103134
161,848,
624,848,
331,848,
403,848,
1354,848,3.12527418137
293,848,
3982,848,3.52702355385
591,848,
62,848,
3391,848,3.69784998894
482,848,
1980,848,3.22240495682
123,848,
1448,848,3.72614049911
284,848,
4085,848,3.56756711006
3312,848,2.8475754261
5371,848,3.17686748505
463,1007,
3436,1007,3.30069231987
300,1007,
384,1007,
3792,1007,3.06507515907
476,1007,
5787,1007,2.95648789406
556,1007,
2796,1007,2.25659823418
777,1007,2.30509185791
4312,1007,2.73719286919
5761,1007,3.1225836277
6,1007,
881,1007,2.42758369446
840,1007,3.75649499893
48,1007,
544,1007,
1930,1007,2.8039431572
3824,1007,2.55200028419
3401,1007,2.77541160583
366,1007,
1698,1007,2.8925011158
5722,1007,2.37365841866
624,1007,
1422,1007,2.48880672455
1317,1007,3.04570746422
264,1007,
869,1007,3.07675075531
181,1007,
4708,1007,2.78936171532
482,1007,
352,1007,
678,1007,3.17829227448
639,1007,3.1167049408
204,1007,
198,1007,
1448,1007,3.14982652664
284,1007,
522,1007,
1449,1007,2.13319087029
475,1007,
517,1007,
4169,1098,2.74155473709
2168,1098,3.21172976494
255,1346,
4277,1346,3.82755875587
5948,1346,3.26170420647
1733,1346,2.86855220795
1181,1346,2.66211986542
4520,1346,3.27046465874
3410,1346,2.86204814911
202,1346,
278,1346,
549,1346,
543,1346,
524,1346,
2129,1346,3.14705944061
245,1346,
678,1346,3.27549815178
1203,1346,3.17852115631
1105,1346,2.95990514755
424,1346,
3520,1346,3.00940179825
3768,1346,2.92579364777
208,1346,
255,1401,
588,1401,
1889,1401,2.99210858345
329,1401,
409,1401,
319,1401,
346,1401,
1505,1401,2.98580574989
5102,1401,4.23504686356
631,1401,
839,1401,3.73038315773
169,1401,
1701,1401,3.51163721085
1748,1401,3.32297611237
2451,1401,3.33424544334
1194,1401,3.79102802277
2106,1401,2.11482000351
3410,1401,2.61317205429
549,1401,
1317,1401,3.54387021065
524,1401,
234,1401,
389,1401,
245,1401,
591,1401,
62,1401,
482,1401,
352,1401,
3507,1401,3.09300041199
90,1401,
1579,1401,3.11923861504
1383,1401,2.99514102936
4802,1401,3.62839603424
3428,1401,3.63730978966
1448,1401,3.73568153381
5493,1401,2.84784460068
2643,1401,3.24057674408
4042,1459,3.20265102386
5682,1459,3.878510952
53,1459,
970,1459,3.46620225906
2225,1459,2.78851127625
4169,1459,3.13176131248
183,1459,
1051,1459,3.29585051537
2905,1459,3.2100520134
2962,1459,2.55541706085
1889,1459,2.83421683311
192,1459,
1260,1459,3.06170797348
5333,1459,3.55982279778
319,1459,
493,1459,
435,1459,
660,1459,2.88030266762
512,1459,
2781,1459,3.60138058662
1902,1459,3.57195615768
212,1459,
699,1459,3.13109660149
2380,1459,3.12881088257
5621,1459,2.25635099411
839,1459,3.4057366848
5520,1459,3.58808588982
479,1459,
692,1459,3.45213055611
3067,1459,3.43806815147
5096,1459,2.75614023209
48,1459,
504,1459,
2909,1459,4.10678768158
2691,1459,3.13576245308
3824,1459,2.7193210125
1194,1459,3.80024003983
3401,1459,2.93610310555
552,1459,
1778,1459,3.71538567543
2271,1459,3.32225751877
721,1459,3.7332918644
1643,1459,3.13809394836
1737,1459,3.48102831841
314,1459,
331,1459,
3821,1459,2.09755659103
2077,1459,2.92941570282
524,1459,
82,1459,
3693,1459,2.90130853653
1912,1459,2.15718126297
156,1459,
710,1459,3.2137696743
338,1459,
352,1459,
4117,1459,3.7291533947
195,1459,
3079,1459,2.29747915268
60,1459,
90,1459,
3532,1459,4.09394836426
421,1459,
198,1459,
123,1459,
1448,1459,3.39888310432
529,1459,
302,1459,
2566,1459,3.06468653679
405,1459,
4079,1459,3.5543847084
2504,1459,3.13480758667
2057,1459,3.1353468895
4186,1647,1.81230115891
970,1647,2.76524281502
321,1647,
4169,1647,2.48762798309
192,1647,
319,1647,
225,1647,
692,1647,2.93400216103
1194,1647,3.16310930252
202,1647,
721,1647,3.11246681213
1737,1647,3.07771205902
549,1647,
1837,1647,2.66000056267
331,1647,
129,1647,
1611,1647,2.83804321289
1447,1647,2.56757450104
3391,1647,3.08065986633
710,1647,2.77592110634
550,1647,
1284,1647,2.55956292152
1842,1647,2.81450891495
716,1647,3.52217245102
1265,1755,
321,1755,
1164,1755,3.08734869957
102,1755,
1980,1755,3.37321949005
302,1755,
192,1825,
601,1825,
355,1825,
3648,1825,2.64458441734
549,1825,
181,1825,
4728,1825,3.12178111076
199,1825,
1338,1825,2.96620106697
5636,1825,2.03067803383
1088,1921,3.41462159157
5156,1921,4.39080095291
3475,1921,4.06119775772
1352,1921,3.45541715622
1699,1921,3.95602965355
137,1921,
53,1921,
255,1921,
588,1921,
472,1921,
321,1921,
1165,1921,3.71901297569
2962,1921,3.17840147018
6040,1921,3.54310655594
5892,1921,3.61008214951
3512,1921,3.84785842896
350,1921,
1260,1921,3.82267951965
3054,1921,3.59312224388
4305,1921,3.66513037682
2168,1921,4.21507835388
409,1921,
5333,1921,3.33777403831
601,1921,
22,1921,
319,1921,
493,1921,
157,1921,
225,1921,
5090,1921,4.04003763199
177,1921,
5450,1921,3.79299354553
1266,1921,3.44608950615
2239,1921,3.80188012123
1516,1921,3.64370894432
4312,1921,3.74850916862
631,1921,
442,1921,
1137,1921,3.42117381096
1399,1921,3.75938653946
205,1921,
839,1921,4.14688491821
1113,1921,4.16496610641
292,1921,
5096,1921,3.66421508789
5657,1921,3.68258309364
5,1921,
4543,1921,3.67648029327
2824,1921,4.00140476227
415,1921,
2176,1921,4.26712274551
4478,1921,3.78766274452
2691,1921,4.02491378784
1194,1921,3.57858753204
563,1921,
3074,1921,3.76083755493
179,1921,
531,1921,
462,1921,
3011,1921,4.36615085602
3773,1921,3.17761468887
9,1921,
17,1921,
3051,1921,3.24565219879
398,1921,
175,1921,
5630,1921,3.69970965385
229,1921,
5956,1921,3.33668112755
981,1921,3.73591756821
791,1921,3.37864470482
549,1921,
2272,1921,3.97395396233
624,1921,
3158,1921,4.35078430176
585,1921,
1837,1921,3.68825125694
331,1921,
428,1921,
438,1921,
166,1921,
1001,1921,3.81857609749
5053,1921,3.68846154213
533,1921,
509,1921,
10,1921,
1343,1921,4.01645088196
216,1921,
261,1921,
1447,1921,3.95534276962
1671,1921,3.75168061256
1389,1921,3.59192681313
3590,1921,4.36837434769
25,1921,
73,1921,
408,1921,
1912,1921,2.77049469948
480,1921,
3391,1921,4.34816884995
95,1921,
550,1921,
2544,1921,3.52485871315
5723,1921,4.20079135895
352,1921,
195,1921,
1524,1921,3.96518969536
752,1921,3.57615303993
621,1921,
3311,1921,3.26542663574
1579,1921,3.26185703278
1980,1921,3.64095616341
1842,1921,4.30153942108
58,1921,
1794,1921,2.12393212318
3428,1921,3.66252779961
3550,1921,3.70150566101
508,1921,
5654,1921,3.80273294449
5394,1921,3.97116875648
424,1921,
1448,1921,3.36255073547
242,1921,
42,1921,
1954,1921,3.59506297112
131,1921,
357,1921,
5493,1921,3.50459384918
571,1921,
302,1921,
1202,1921,3.31841754913
3312,1921,3.43403673172
5242,1921,3.74978327751
1851,1921,3.33123469353
2008,1921,3.64953613281
1776,1921,3.27062559128
1246,1921,3.84145116806
5565,1921,3.88418459892
4607,1921,3.96984481812
208,1921,
458,1970,
1051,1970,2.60851359367
501,1970,
601,1970,
4387,1970,2.24952316284
855,1970,2.39287781715
305,1970,
618,1970,
1266,1970,2.53490114212
504,1970,
2909,1970,2.82249951363
2910,1970,
4520,1970,2.71853923798
3401,1970,2.11961603165
1635,1970,2.76181149483
531,1970,
5387,1970,2.14092850685
278,1970,
549,1970,
524,1970,
509,1970,
2129,1970,2.63444662094
293,1970,
1611,1970,2.9176325798
390,1970,
678,1970,2.6099114418
621,1970,
5650,1970,1.75847065449
749,1970,2.65258264542
546,1970,
424,1970,
1958,1970,2.39139509201
284,1970,
1390,1970,2.15676999092
46,1970,
2063,1970,2.45467543602
4186,2120,1.93348634243
53,2120,
4169,2120,2.58199286461
1051,2120,2.91034984589
1925,2120,2.63418507576
319,2120,
2638,2120,2.51331543922
305,2120,
3648,2120,2.79224586487
5621,2120,2.11793661118
3012,2120,2.23046994209
163,2120,
1733,2120,2.34084129333
904,2120,3.25761985779
2847,2120,2.05286455154
4520,2120,3.09487581253
1635,2120,2.95363235474
461,2120,
937,2120,3.2344994545
531,2120,
1969,2120,3.2670109272
721,2120,3.22017788887
1643,2120,2.60268545151
278,2120,
2436,2120,2.85253691673
1422,2120,2.27790331841
2077,2120,2.83014130592
543,2120,
524,2120,
533,2120,
2129,2120,2.76228880882
1447,2120,2.86042451859
245,2120,
390,2120,
2453,2120,2.99459767342
352,2120,
195,2120,
678,2120,3.00108361244
3507,2120,2.39701581001
752,2120,1.77647268772
1980,2120,2.50285243988
424,2120,
1448,2120,2.85696530342
5878,2120,2.94708538055
302,2120,
4079,2120,3.15464925766
1962,2120,2.31167554855
496,2167,
1088,2167,3.23605012894
392,2167,
623,2167,
1483,2167,2.96270251274
137,2167,
4042,2167,3.11543607712
4186,2167,2.32215952873
53,2167,
970,2167,3.25739979744
296,2167,
513,2167,
321,2167,
368,2167,
1165,2167,2.62322831154
385,2167,
210,2167,
2683,2167,2.78404736519
1051,2167,3.32974839211
2962,2167,2.36334252357
4107,2167,3.78408670425
667,2167,3.6029086113
2023,2167,3.96758556366
44,2167,
192,2167,
271,2167,
103,2167,
4610,2167,3.67408847809
223,2167,
548,2167,
1978,2167,4.00546550751
372,2167,
604,2167,
1125,2167,3.0913734436
93,2167,
225,2167,
476,2167,
539,2167,
5787,2167,3.43487930298
355,2167,
1306,2167,3.77487039566
2796,2167,2.71495175362
3648,2167,3.16899728775
3125,2167,3.5187664032
52,2167,
770,2167,3.30618166924
1812,2167,3.83833169937
1616,2167,3.23669171333
3,2167,
839,2167,3.59994840622
169,2167,
692,2167,3.57678604126
306,2167,
452,2167,
163,2167,
1087,2167,3.05720281601
2824,2167,3.50704050064
92,2167,
3327,2167,3.48619031906
117,2167,
1733,2167,2.66021680832
1530,2167,3.38506603241
2847,2167,2.44803857803
2910,2167,
3824,2167,2.849193573
2106,2167,1.80829453468
127,2167,
552,2167,
1219,2167,3.67047405243
1329,2167,3.3366291523
505,2167,
1778,2167,3.70281052589
1982,2167,3.23562550545
2271,2167,3.24122071266
3433,2167,2.6535282135
698,2167,3.42779111862
1560,2167,3.18785953522
278,2167,
494,2167,
1779,2167,2.9265999794
549,2167,
130,2167,
453,2167,
1601,2167,3.67347931862
3158,2167,3.18676781654
273,2167,
2188,2167,2.72846341133
3652,2167,3.36828374863
331,2167,
2077,2167,3.39105629921
543,2167,
524,2167,
533,2167,
509,2167,
1780,2167,2.58781719208
293,2167,
1447,2167,3.11265325546
3462,2167,3.07612872124
181,2167,
288,2167,
394,2167,
73,2167,
245,2167,
2820,2167,2.49669456482
95,2167,
5312,2167,3.77258777618
550,2167,
2544,2167,2.80890321732
335,2167,
338,2167,
352,2167,
195,2167,
678,2167,3.32170724869
1524,2167,4.16516494751
752,2167,2.19645786285
621,2167,
457,2167,
2594,2167,2.75847482681
272,2167,
1842,2167,3.51233005524
611,2167,
204,2167,
260,2167,
2946,2167,2.84242582321
349,2167,
424,2167,
5011,2167,3.82965254784
199,2167,
284,2167,
4640,2167,2.79657316208
337,2167,
566,2167,
149,2167,
5878,2167,3.11642289162
118,2167,
3768,2167,3.23034906387
302,2167,
4085,2167,3.50490999222
1101,2167,3.16305112839
174,2167,
215,2167,
996,2167,3.48603916168
2969,2167,3.94591355324
18,2167,
134,2167,
36,2167,
208,2167,
1812,2226,
1088,2769,3.27200055122
5682,2769,3.48558092117
5949,2769,3.07782435417
4169,2769,3.27741742134
1877,2769,
1260,2769,2.98853945732
2031,2769,3.07233524323
2757,2769,3.30326390266
4277,2769,3.83050537109
1425,2769,3.69542813301
4604,2769,2.91859769821
1266,2769,3.12634444237
3648,2769,2.65837049484
1137,2769,3.45526838303
5324,2769,3.36133956909
1113,2769,3.22480607033
2779,2769,3.09021782875
3285,2769,3.19482707977
4647,2769,3.17984056473
3333,2769,2.85968136787
4448,2769,3.78331661224
2106,2769,2.10478234291
2841,2769,3.60982465744
4816,2769,3.44299459457
127,2769,
2060,2769,2.82196688652
2271,2769,3.25105142593
173,2769,
1015,2769,3.52662229538
629,2769,
4522,2769,2.93703556061
331,2769,
3821,2769,2.65325331688
2077,2769,3.23756933212
1001,2769,3.52628707886
1354,2769,2.92296862602
1715,2769,3.27266597748
3751,2769,2.72171235085
3106,2769,3.45381689072
214,2769,
195,2769,
4005,2769,2.98820281029
4834,2769,3.27336072922
3041,2769,3.22757434845
149,2769,
5493,2769,3.02721166611
3483,2769,3.27112364769
5242,2769,2.38635587692
5413,2769,3.50544404984
2063,2769,2.59146690369
1413,2769,3.43951177597
1889,3343,1.92645013332
225,3343,
327,3343,
358,3343,
549,3343,
1645,3597,4.50019073486
4489,3597,2.87150144577
580,3597,
5682,3597,3.31825685501
5949,3597,2.32856106758
3441,3597,2.0192937851
34,3597,
329,3597,
5333,3597,2.83066797256
1266,3597,2.57421422005
4312,3597,2.50119590759
1137,3597,2.21760463715
3332,3597,2.57988739014
3333,3597,2.70721292496
993,3597,1.65401995182
3562,3597,2.78535890579
3620,3597,1.73801362514
1982,3597,2.42192983627
1142,3597,2.36618709564
1451,3597,2.35269331932
528,3597,
2116,3597,3.08947992325
1579,3597,1.62480723858
2944,3597,2.43642473221
3520,3597,2.13070631027
1088,3745,3.1943230629
623,3745,
737,3745,2.99971342087
1265,3745,
5682,3745,3.97363352776
53,3745,
1160,3745,2.60276031494
3436,3745,3.57346200943
115,3745,
436,3745,
4958,3745,3.15985035896
596,3745,
2962,3745,2.59598970413
667,3745,3.27029585838
2023,3745,3.44705152512
3411,3745,2.36829924583
44,3745,
192,3745,
103,3745,
329,3745,
4610,3745,3.79833745956
1260,3745,3.25506448746
5322,3745,3.48974704742
417,3745,
602,3745,
330,3745,
4386,3745,3.29342341423
1729,3745,3.20810341835
5090,3745,3.65017080307
355,3745,
696,3745,3.02628016472
386,3745,
2796,3745,2.80182266235
1516,3745,3.75708723068
363,3745,
2059,3745,2.80841755867
13,3745,
218,3745,
474,3745,
572,3745,
142,3745,
3509,3745,2.72171235085
1130,3745,3.20789122581
429,3745,
839,3745,3.6140127182
169,3745,
2071,3745,2.9694545269
2808,3745,3.70296883583
4258,3745,3.13142752647
295,3745,
692,3745,3.69027113914
881,3745,2.89796686172
3067,3745,3.47405290604
570,3745,
1467,3745,3.36825156212
2232,3745,3.62156677246
545,3745,
1701,3745,3.25699734688
48,3745,
4508,3745,2.87775015831
4543,3745,2.96424102783
1010,3745,2.34776854515
4867,3745,3.51646757126
2451,3745,2.75473976135
92,3745,
3332,3745,3.33641958237
117,3745,
1181,3745,2.8077647686
1530,3745,3.31549525261
262,3745,
2691,3745,3.32232284546
4448,3745,4.00062656403
563,3745,
2106,3745,2.1125099659
3280,3745,2.63647770882
3471,3745,2.97150611877
17,3745,
609,3745,
2244,3745,2.98811149597
5453,3745,3.0941400528
721,3745,3.37090826035
1369,3745,3.45044612885
3571,3745,3.35212039948
5972,3745,3.49820542336
1451,3745,3.60066652298
217,3745,
229,3745,
3326,3745,2.84457755089
173,3745,
1340,3745,1.85165965557
1779,3745,2.92361569405
241,3745,
495,3745,
555,3745,
1943,3745,3.27285885811
39,3745,
380,3745,
791,3745,3.06575250626
4682,3745,3.18218898773
130,3745,
648,3745,2.83752727509
3158,3745,3.4057507515
343,3745,
3652,3745,3.33143734932
438,3745,
1463,3745,4.34337377548
2077,3745,3.51213788986
5053,3745,3.35926795006
533,3745,
1347,3745,3.11469268799
102,3745,
2012,3745,2.96007585526
569,3745,
4579,3745,3.19028162956
1447,3745,3.43419861794
25,3745,
113,3745,
3693,3745,2.9965159893
2529,3745,3.69967317581
5872,3745,3.29235744476
21,3745,
214,3745,
550,3745,
2544,3745,2.98891568184
5723,3745,3.56067180634
335,3745,
352,3745,
195,3745,
490,3745,
1593,3745,2.49134635925
1150,3745,2.22504043579
90,3745,
2594,3745,2.51239752769
5650,3745,2.78294754028
5747,3745,3.17633748055
272,3745,
228,3745,
1842,3745,3.55411958694
753,3745,3.68604421616
575,3745,
541,3745,
3178,3745,2.40778040886
4089,3745,3.5188472271
284,3745,
5118,3745,2.60996484756
2611,3745,2.74069428444
42,3745,
566,3745,
1141,3745,3.2122323513
1092,3745,2.48229622841
2000,3745,3.2466301918
118,3745,
3768,3745,3.2484164238
302,3745,
1202,3745,3.15409445763
4085,3745,3.50553321838
1101,3745,2.81185483932
3312,3745,3.20918798447
3159,3745,3.71923303604
5413,3745,3.50945782661
616,3745,
215,3745,
1063,3745,3.66639733315
1962,3745,2.69040417671
1246,3745,3.58828163147
4310,3745,3.47163653374
1117,3745,3.53423571587
5565,3745,3.69138836861
4232,3745,3.02974224091
4607,3745,3.31479859352
36,3745,
1882,3745,3.22601366043
623,3787,
1139,3787,4.03939390182
1561,3787,4.60532188416
1415,3787,3.65571475029
3624,3787,3.80856609344
1877,3787,
3679,3787,2.76042675972
548,3787,
5090,3787,3.72034335136
839,3787,3.7479763031
1930,3787,3.85239768028
269,3787,
862,3787,3.56716871262
173,3787,
1717,3787,3.75593781471
438,3787,
2980,3787,
4790,3787,3.75217223167
195,3787,
5812,3787,4.01309680939
3079,3787,3.94834184647
32,3787,
943,3787,3.96207427979
4834,3787,3.37368440628
4802,3787,4.01311063766
150,3787,
3829,3787,2.97213506699
149,3787,
3224,3787,3.87930798531
5831,3787,3.76132798195
5636,3787,3.48313498497
454,658,
1088,1354,3.30055522919
3475,1354,4.11680364609
1352,1354,3.38136148453
593,1354,
1561,1354,4.53370475769
2018,1354,3.6189930439
192,1354,
253,1354,
2076,1354,3.74449372292
2684,1354,3.64570856094
3963,1354,3.76008629799
225,1354,
1505,1354,4.13626909256
4277,1354,3.92860364914
5090,1354,3.7378077507
1425,1354,4.34385824203
1266,1354,3.59869885445
146,1354,
1137,1354,3.57139658928
2880,1354,3.02842402458
235,1354,
1701,1354,2.76058506966
1227,1354,4.04693031311
1733,1354,3.62488484383
2691,1354,3.93342328072
1194,1354,3.4269797802
590,1354,
3301,1354,4.07242965698
486,1354,
1698,1354,4.08192253113
1865,1354,3.6511695385
1121,1354,3.71490240097
1451,1354,3.89805221558
537,1354,
161,1354,
5998,1354,2.68962860107
1287,1354,
238,1354,
585,1354,
331,1354,
1001,1354,4.10008144379
524,1354,
1724,1354,3.91233444214
3266,1354,4.42329883575
518,1354,
3462,1354,3.54947400093
591,1354,
1897,1354,3.75274896622
1912,1354,2.67778277397
550,1354,
2544,1354,3.48863649368
352,1354,
4582,1354,3.41246366501
752,1354,4.01503229141
622,1354,
1579,1354,3.37504267693
515,1354,
1383,1354,3.31348323822
1842,1354,4.11791563034
4728,1354,3.09992337227
5394,1354,3.72754335403
424,1354,
454,1354,
466,1354,
131,1354,
4771,1354,3.80494451523
963,1354,2.9629676342
3688,1354,4.06747722626
187,1354,
517,1354,
4543,1502,3.35826587677
1733,1502,3.41786932945
5722,1502,3.94962644577
1001,1502,3.80478453636
195,1502,
151,1502,
3824,2397,2.82824420929
678,2397,3.74667310715
148,2641,
1395,2641,3.1450881958
3475,2641,3.07146406174
516,2641,
4042,2641,2.76035165787
53,2641,
588,2641,
970,2641,3.08593463898
530,2641,
1426,2641,3.05485296249
2905,2641,3.1177341938
2962,2641,2.54713129997
192,2641,
271,2641,
1875,2641,2.62382245064
329,2641,
336,2641,
984,2641,2.9464366436
223,2641,
3792,2641,3.26262593269
3963,2641,2.84043073654
1804,2641,3.02009415627
604,2641,
1506,2641,3.13947820663
476,2641,
539,2641,
1425,2641,3.19573807716
4604,2641,3.16601109505
660,2641,2.66532421112
1266,2641,3.41581964493
2796,2641,2.53570222855
146,2641,
3648,2641,2.9467124939
770,2641,3.00814652443
13,2641,
308,2641,
20,2641,
1988,2641,2.7797036171
169,2641,
139,2641,
2808,2641,3.26860737801
881,2641,2.69468140602
3012,2641,2.67416763306
235,2641,
846,2641,3.48610138893
48,2641,
1930,2641,3.0385761261
2985,2641,2.93484210968
560,2641,
117,2641,
2627,2641,2.35444331169
1530,2641,3.32584428787
2041,2641,2.82581472397
563,2641,
461,2641,
531,2641,
202,2641,
263,2641,
1597,2641,2.40523791313
3562,2641,3.17736053467
1329,2641,3.12487649918
1509,2641,2.80374455452
583,2641,
698,2641,2.93450593948
456,2641,
173,2641,
445,2641,
23,2641,
49,2641,
791,2641,2.98955249786
549,2641,
453,2641,
343,2641,
438,2641,
129,2641,
543,2641,
2258,2641,3.01111268997
5053,2641,2.95538401604
533,2641,
264,2641,
509,2641,
2129,2641,3.05878400803
1354,2641,3.00793862343
2641,2641,3.38044238091
3807,2641,3.13501214981
1447,2641,3.59847569466
181,2641,
2980,2641,
245,2641,
62,2641,
1912,2641,2.32788062096
411,2641,
482,2641,
2453,2641,2.89910793304
5475,2641,3.16993522644
550,2641,
2116,2641,3.35380887985
2544,2641,2.83206152916
335,2641,
352,2641,
195,2641,
678,2641,3.36986756325
911,2641,3.33100247383
752,2641,2.1454808712
1712,2641,3.51222610474
2195,2641,3.34362483025
3953,2641,3.13447475433
1579,2641,2.86635041237
272,2641,
1383,2641,2.69883036613
1980,2641,2.96184706688
426,2641,
58,2641,
575,2641,
1860,2641,2.71051216125
4728,2641,3.31168365479
198,2641,
2946,2641,2.61608552933
5394,2641,2.9410943985
424,2641,
5011,2641,3.47490620613
342,2641,
454,2641,
5277,2641,2.84861946106
522,2641,
2611,2641,3.03078913689
42,2641,
566,2641,
3274,2641,3.16688394547
118,2641,
302,2641,
1101,2641,2.69543099403
3312,2641,2.7338411808
1851,2641,2.37670660019
1584,2641,2.63987445831
2282,2641,3.36538004875
475,2641,
1117,2641,3.17828321457
5636,2641,2.54884123802
4169,3031,1.93519806862
2015,3031,2.67049884796
1425,3031,2.19161343575
4979,3031,1.41120123863
5761,3031,2.0219783783
442,3031,
543,3031,
869,3031,2.42101383209
1647,3031,1.96700382233
1447,3031,2.25401878357
1941,3031,2.0622010231
214,3031,
195,3031,
424,3031,
302,3031,
3055,3031,2.1215877533
602,3375,
2092,3375,2.90283918381
117,3375,
563,3375,
17,3375,
1451,3375,3.51706647873
445,3375,
240,3375,
245,3375,
1941,3375,3.15350484848
422,3375,
165,3592,
2962,3850,2.27183246613
1941,3850,2.26227402687
3679,3855,2.91431927681
5333,3855,4.25650596619
1729,3855,4.03668355942
4277,3855,4.22480249405
146,3855,
4757,3855,4.08573627472
1242,3855,3.89195489883
5948,3855,3.5267663002
1733,3855,3.08640146255
327,3855,
2841,3855,4.21207332611
4593,3855,3.55905604362
173,3855,
3229,3855,4.17075300217
4579,3855,3.17414855957
1897,3855,3.87080192566
411,3855,
4084,3855,4.06319046021
4834,3855,3.41853737831
149,3855,
1877,3860,
4312,3860,2.60268878937
1252,3860,2.62492585182
4647,3860,3.34218406677
173,3860,
161,3860,
2188,3860,2.40228223801
524,3860,
2172,3860,2.14551925659
1284,3860,3.3159031868
151,3860,
3203,3860,2.94129776955
148,50,
1088,50,4.47977924347
2122,50,4.00130271912
5156,50,4.56231927872
392,50,
623,50,
737,50,4.6432466507
1699,50,4.64690351486
4489,50,4.70091819763
5071,50,4.41763830185
137,50,
451,50,
1265,50,
4042,50,4.25239658356
65,50,
53,50,
588,50,
2247,50,4.3310251236
133,50,
5920,50,4.31891679764
321,50,
4126,50,3.6766808033
3441,50,3.58345627785
4418,50,3.90647482872
193,50,
530,50,
2225,50,4.01319265366
4517,50,4.11685752869
1500,50,4.82189321518
385,50,
28,50,
183,50,
1415,50,4.11770343781
406,50,
412,50,
2962,50,3.76582217216
76,50,
332,50,
577,50,
626,50,
192,50,
2809,50,5.03022527695
236,50,
329,50,
3512,50,4.41379308701
3260,50,4.48606777191
409,50,
1457,50,4.30303382874
285,50,
601,50,
1804,50,4.04363012314
1125,50,3.82232952118
225,50,
855,50,4.30936527252
5787,50,4.53859472275
111,50,
5102,50,5.10240888596
4604,50,3.88240456581
353,50,
386,50,
435,50,
1266,50,4.34920883179
2796,50,3.67654585838
146,50,
2760,50,4.04236316681
259,50,
2781,50,4.92467021942
3648,50,3.71046209335
4842,50,4.63589000702
3125,50,4.329246521
212,50,
182,50,
442,50,
2380,50,4.19470024109
13,50,
474,50,
205,50,
2911,50,4.05447816849
142,50,
3509,50,4.00029611588
308,50,
429,50,
169,50,
500,50,
2071,50,3.74469518661
4258,50,4.39434957504
5424,50,4.11478757858
295,50,
881,50,3.66425538063
1021,50,4.97552108765
377,50,
402,50,
3613,50,4.54783153534
306,50,
120,50,
3833,50,4.25903463364
235,50,
620,50,
1551,50,3.98385024071
4765,50,4.39760828018
48,50,
2803,50,4.21682024002
5,50,
163,50,
1087,50,4.45097875595
5132,50,4.27797460556
258,50,
3457,50,4.00002145767
419,50,
1227,50,3.40160059929
1739,50,4.19949293137
5594,50,4.32720565796
1733,50,3.85523176193
309,50,
425,50,
904,50,3.5103495121
2041,50,4.12985754013
347,50,
2847,50,3.8097922802
4478,50,4.45910453796
15,50,
1946,50,4.4384469986
1194,50,4.41409683228
327,50,
2246,50,4.17574119568
165,50,
590,50,
862,50,3.88120698929
127,50,
937,50,4.55190038681
531,50,
993,50,4.0452466011
2060,50,3.91082143784
3011,50,4.96911621094
